0.0,0.2963986828186516,0.013124249545770995,[0.2963986828186516]
0.0,-0.1002201433313363,-0.024510915821721633,"[0.2963986828186516, -0.1002201433313363]"
0.0,0.010998377784084223,-0.0023504582776049977,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223]"
0.0,-0.030046060135475536,0.0007243139880179262,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536]"
0.0,0.029778573295950676,0.02976486657450232,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676]"
0.0,-0.027540033679676883,0.0045689667174666744,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883]"
0.0,-0.047082964160606505,0.02648280650855275,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505]"
0.0,0.1311121976483157,0.005852129717556539,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157]"
0.0,0.04899090617965729,0.006846122382368693,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729]"
0.0,0.13440805397038932,0.017901880454116705,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932]"
0.0,0.05561156325255379,-0.006508711656849057,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379]"
0.0,-0.010129532175305487,-0.006626132997172458,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487]"
0.0,0.046909771864155854,0.017623901481124596,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487, 0.046909771864155854]"
0.0,0.06541814147935175,-0.019427829596900564,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487, 0.046909771864155854, 0.06541814147935175]"
0.0,-0.04561001993172832,0.02505284023378688,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487, 0.046909771864155854, 0.06541814147935175, -0.04561001993172832]"
0.0,0.05850517852376781,-0.012709085776751321,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487, 0.046909771864155854, 0.06541814147935175, -0.04561001993172832, 0.05850517852376781]"
0.0,0.047266150451386386,-0.012062377914067108,"[0.2963986828186516, -0.1002201433313363, 0.010998377784084223, -0.030046060135475536, 0.029778573295950676, -0.027540033679676883, -0.047082964160606505, 0.1311121976483157, 0.04899090617965729, 0.13440805397038932, 0.05561156325255379, -0.010129532175305487, 0.046909771864155854, 0.06541814147935175, -0.04561001993172832, 0.05850517852376781, 0.047266150451386386]"
